DESC_PROVINCIA;CENTRO_EXAMEN;CODIGO_AUTOESCUELA;NOMBRE_AUTOESCUELA;CODIGO_SECCION;MES;ANYO;TIPO_EXAMEN;NOMBRE_PERMISO;NUM_APTOS;NUM_APTOS_1conv;NUM_APTOS_2conv;NUM_APTOS_3o4conv;NUM_APTOS_5_o_mas_conv;NUM_NO_APTOS
Albacete;Albacete;AB0198;ALARCON;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;1;1;0;3
Albacete;Albacete;AB0220;ALBA;01;11;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Albacete;AB0220;ALBA;01;11;2018;PRUEBA DESTREZA;C  ;1;0;0;1;0;0
Albacete;Albacete;AB0220;ALBA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;0
Albacete;Albacete;AB0220;ALBA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;1;0;2;1;6
Albacete;Albacete;AB0220;ALBA;02;11;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Albacete;AB0220;ALBA;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;2;2;2;0;10
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EB ;1;0;1;0;0;1
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;11;1;5;4;1;9
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA DESTREZA;D  ;2;1;1;0;0;1
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;0;0;1;0;1
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;2;2;0;0;0;0
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;0;1;0;0
Albacete;Albacete;AB0063;ALMIRO;01;11;2018;PRUEBA DESTREZA;EC ;0;0;0;0;0;4
Albacete;Albacete;AB0063;ALMIRO;05;11;2018;PRUEBA DESTREZA;A1 ;1;1;0;0;0;1
Albacete;Albacete;AB0063;ALMIRO;05;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Albacete;AB0063;ALMIRO;05;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;2
Albacete;Albacete;AB0203;APTO TRAINING;01;11;2018;PRUEBA TEÓRICA;B  ;1;0;0;0;1;1
Albacete;Albacete;AB0203;APTO TRAINING;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;1
Albacete;Albacete;AB0203;APTO TRAINING;01;11;2018;PRUEBA DESTREZA;A2 ;1;0;1;0;0;1
Albacete;Albacete;AB0203;APTO TRAINING;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;12;6;2;4;0;9
Albacete;Albacete;AB0205;ATZ DRIVING;01;11;2018;PRUEBA TEÓRICA;B  ;6;5;1;0;0;2
Albacete;Albacete;AB0205;ATZ DRIVING;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;1;4;0;10
Albacete;Albacete;AB0230;AUTOESCUELA CARNEBOK COM;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;0;0;2;1;3
Albacete;Albacete;AB0230;AUTOESCUELA CARNEBOK COM;01;11;2018;PRUEBA TEÓRICA;B  ;1;0;0;1;0;1
Albacete;Albacete;AB0210;AUTOESCUELA GP;01;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Albacete;Albacete;AB0210;AUTOESCUELA GP;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;1;0;1;5
Albacete;Albacete;AB0200;AUTOESCUELA KM;01;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;0
Albacete;Albacete;AB0200;AUTOESCUELA KM;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;0
Albacete;Albacete;AB0202;AUTOESCUELA LOS LLANOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;0;4;1;0;11
Albacete;Albacete;AB0192;AUTOESCUELA RUIZ;01;11;2018;PRUEBA DESTREZA;AM ;1;0;0;1;0;0
Albacete;Albacete;AB0192;AUTOESCUELA RUIZ;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;1;3;1;0;5
Albacete;Albacete;AB0221;AUTOESCUELAS PELIGRO;01;11;2018;PRUEBA DESTREZA;A1 ;0;0;0;0;0;1
Albacete;Albacete;AB0221;AUTOESCUELAS PELIGRO;01;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Albacete;Albacete;AB0140;AVENIDA JESUS Y FRANCISCO SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;1
Albacete;Albacete;AB0214;BIANCO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;0;2;2;0;9
Albacete;Albacete;AB0233;CARRETAS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;3
Albacete;Albacete;AB0080;CIMA;01;11;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;0
Albacete;Albacete;AB0080;CIMA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;1;0;1;1
Albacete;Albacete;AB0080;CIMA;01;11;2018;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Albacete;Albacete;AB0080;CIMA;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;0
Albacete;Albacete;AB0199;CORTES;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;2
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;2;2;0;0;0;0
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA DESTREZA;A2 ;1;0;0;1;0;0
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA ESPECÍFICO;C  ;0;0;0;0;0;1
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;3;3;0;1;7
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;0;0;0;0;0;3
Albacete;Albacete;CU0015;CRISCE;03;11;2018;PRUEBA DESTREZA;EC ;2;2;0;0;0;0
Albacete;Albacete;AB0082;DON QUIJOTE;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;0;2;1;0;4
Albacete;Albacete;AB0195;ELITE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;1;1;2;0;2
Albacete;Albacete;AB0222;EN RUTA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;4;1;1;0;7
Albacete;Albacete;AB0222;EN RUTA;01;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;0
Albacete;Albacete;AB0113;ESCOBAR SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;2
Albacete;Albacete;AB0095;GARCIA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;2
Albacete;Albacete;AB0121;GOMEZ;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;1;1;0;0;1
Albacete;Albacete;AB0121;GOMEZ;01;11;2018;PRUEBA DESTREZA;AM ;0;0;0;0;0;3
Albacete;Albacete;AB0121;GOMEZ;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;0;2;0;0
Albacete;Albacete;AB0121;GOMEZ;01;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Albacete;Albacete;AB0184;HERREROS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;1;0;0;0
Albacete;Albacete;AB0184;HERREROS;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;0;1;3;0;6
Albacete;Albacete;AB0056;HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;0;0;1;0;0
Albacete;Albacete;AB0056;HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;1
Albacete;Albacete;AB0056;HINAREJOS;01;11;2018;PRUEBA DESTREZA;C  ;1;1;0;0;0;1
Albacete;Albacete;AB0056;HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;2;1;2;13
Albacete;Albacete;AB0056;HINAREJOS;01;11;2018;PRUEBA DESTREZA;A2 ;2;1;1;0;0;0
Albacete;Albacete;AB0056;HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Albacete;Albacete;AB0219;HUERTA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;2;3;0;5
Albacete;Albacete;AB0223;INTERCAR;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;0
Albacete;Albacete;AB0129;JAGUAR SL;01;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;0
Albacete;Albacete;AB0129;JAGUAR SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;2;1;0;8
Albacete;Albacete;AB0129;JAGUAR SL;02;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Albacete;Albacete;AB0129;JAGUAR SL;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;1;0;1
Albacete;Albacete;AB0132;JIMAR SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;0
Albacete;Albacete;AB0132;JIMAR SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Albacete;AB0132;JIMAR SL;01;11;2018;PRUEBA DESTREZA;EC ;1;1;0;0;0;0
Albacete;Albacete;AB0132;JIMAR SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;2;0;0;3
Albacete;Albacete;AB0141;LA RODA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;4;1;0;0;3
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;0;2;0;0;1
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;0;0;0;0;0;1
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA DESTREZA;EC ;1;1;0;0;0;0
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;2;1;1;0;0;1
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C1 ;2;1;0;1;0;2
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA DESTREZA;C1 ;2;1;1;0;0;0
Albacete;Albacete;AB0119;LINEAL S L;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;2;1;1;0;5
Albacete;Albacete;AB0119;LINEAL S L;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;0;2;0;1
Albacete;Albacete;AB0119;LINEAL S L;04;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;1
Albacete;Albacete;AB0224;MARCHE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;0;1;0;6
Albacete;Albacete;V 0868;MECA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;0
Albacete;Albacete;AB0228;MOTOESCUELA TRANSFOR;01;11;2018;PRUEBA DESTREZA;A1 ;2;1;1;0;0;0
Albacete;Albacete;AB0228;MOTOESCUELA TRANSFOR;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;1
Albacete;Albacete;AB0228;MOTOESCUELA TRANSFOR;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;2
Albacete;Albacete;AB0228;MOTOESCUELA TRANSFOR;01;11;2018;PRUEBA DESTREZA;A2 ;1;1;0;0;0;1
Albacete;Albacete;AB0131;NOVEL SL;01;11;2018;PRUEBA DESTREZA;EB ;1;1;0;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;13;3;2;5;3;4
Albacete;Albacete;AB0131;NOVEL SL;01;11;2018;PRUEBA TEÓRICA;B  ;1;0;0;0;1;0
Albacete;Albacete;AB0131;NOVEL SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EB ;1;1;0;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA DESTREZA;C  ;3;1;0;2;0;2
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA DESTREZA;EC ;1;0;1;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;1;1;1;8
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;6;4;2;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Albacete;AB0131;NOVEL SL;03;11;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Albacete;AB0215;NUEVO AVANCE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;0;1;1;3
Albacete;Albacete;AB0033;PAÑOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Albacete;AB0033;PAÑOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;0;2;1;13
Albacete;Albacete;AB0033;PAÑOS;01;11;2018;PRUEBA DESTREZA;C  ;1;0;0;1;0;1
Albacete;Albacete;AB0033;PAÑOS;01;11;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;0
Albacete;Albacete;AB0033;PAÑOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;0;1;0;0
Albacete;Albacete;AB0033;PAÑOS;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;1
Albacete;Albacete;AB0033;PAÑOS;05;11;2018;PRUEBA DESTREZA;EC ;0;0;0;0;0;1
Albacete;Albacete;AB0033;PAÑOS;05;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;1;1;0;4
Albacete;Albacete;AB0033;PAÑOS;05;11;2018;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Albacete;Albacete;AB0189;PYD HINAREJOS;01;11;2018;PRUEBA DESTREZA;A2 ;2;0;1;0;1;0
Albacete;Albacete;AB0189;PYD HINAREJOS;01;11;2018;PRUEBA DESTREZA;C  ;1;0;1;0;0;0
Albacete;Albacete;AB0189;PYD HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;0;0;1;0;0
Albacete;Albacete;AB0189;PYD HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Albacete;Albacete;AB0189;PYD HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;12;5;2;4;1;23
Albacete;Albacete;AB0189;PYD HINAREJOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;1
Albacete;Albacete;AB0189;PYD HINAREJOS;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;0;0;0;0;0;1
Albacete;Albacete;AB0189;PYD HINAREJOS;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;4
Albacete;Albacete;AB0189;PYD HINAREJOS;02;11;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Albacete;Albacete;AB0098;RACING SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;3
Albacete;Albacete;AB0098;RACING SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Albacete;Albacete;AB0225;RUBIK;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;2;2;3;1;4
Albacete;Albacete;AB0144;SAN PABLO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Albacete;Albacete;AB0144;SAN PABLO;01;11;2018;PRUEBA DESTREZA;A2 ;1;0;0;1;0;0
Albacete;Albacete;AB0144;SAN PABLO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;3
Albacete;Albacete;AB0211;TERGO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;1;1;0;0
Albacete;Albacete;AB0000;TURNO LIBRE;02;11;2018;PRUEBA TEÓRICA;B  ;1;0;0;1;0;1
Albacete;Albacete;AB0153;VIAL;01;11;2018;PRUEBA DESTREZA;A2 ;1;0;0;1;0;3
Albacete;Albacete;AB0153;VIAL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;1;1;2;0;10
Albacete;Albacete;AB0153;VIAL;01;11;2018;PRUEBA DESTREZA;A1 ;0;0;0;0;0;1
Albacete;Albacete;AB0153;VIAL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;0;1;0;0;0
Albacete;Albacete;AB0153;VIAL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;1
Albacete;Albacete;AB0153;VIAL;03;11;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;0
Albacete;Albacete;AB0153;VIAL;03;11;2018;PRUEBA DESTREZA;EC ;0;0;0;0;0;1
Albacete;Albacete;AB0153;VIAL;03;11;2018;PRUEBA DESTREZA;C  ;1;1;0;0;0;0
Albacete;Albacete;AB0153;VIAL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;2;2;2;1;11
Albacete;Albacete;AB0156;ZAFIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;1
Albacete;Albacete;AB0126;ZAMORA;01;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Albacete;Albacete;AB0126;ZAMORA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;0;1;3;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0198;ALARCON;01;11;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0198;ALARCON;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0198;ALARCON;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA TEÓRICA;B  ;2;2;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA DESTREZA;C  ;1;0;1;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA ESPECÍFICO;C  ;3;1;2;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA DESTREZA;EC ;0;0;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;1;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;01;11;2018;PRUEBA DESTREZA;A1 ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;02;11;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0220;ALBA;02;11;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA DESTREZA;EC ;1;0;1;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA DESTREZA;C  ;2;2;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA ESPECÍFICO;D  ;3;3;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA DESTREZA;D  ;2;2;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;01;11;2018;PRUEBA TEÓRICA;B  ;6;4;1;0;1;3
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;05;11;2018;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;05;11;2018;PRUEBA DESTREZA;AM ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;05;11;2018;PRUEBA DESTREZA;A2 ;2;2;0;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;05;11;2018;PRUEBA ESPECÍFICO;A2 ;5;5;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;05;11;2018;PRUEBA TEÓRICA;B  ;3;1;1;1;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0063;ALMIRO;05;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0203;APTO TRAINING;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0203;APTO TRAINING;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;5
Albacete;Albacete ( municipio sin especificar) ;AB0203;APTO TRAINING;01;11;2018;PRUEBA DESTREZA;A2 ;3;3;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0203;APTO TRAINING;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0203;APTO TRAINING;01;11;2018;PRUEBA TEÓRICA;B  ;9;6;2;0;1;2
Albacete;Albacete ( municipio sin especificar) ;AB0230;AUTOESCUELA CARNEBOK COM;01;11;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0230;AUTOESCUELA CARNEBOK COM;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;3
Albacete;Albacete ( municipio sin especificar) ;AB0210;AUTOESCUELA GP;01;11;2018;PRUEBA DESTREZA;AM ;1;0;1;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0210;AUTOESCUELA GP;01;11;2018;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0210;AUTOESCUELA GP;01;11;2018;PRUEBA TEÓRICA;B  ;2;1;1;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0202;AUTOESCUELA LOS LLANOS;01;11;2018;PRUEBA TEÓRICA;B  ;8;6;0;2;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0202;AUTOESCUELA LOS LLANOS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;1;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0192;AUTOESCUELA RUIZ;01;11;2018;PRUEBA TEÓRICA;B  ;2;2;0;0;0;3
Albacete;Albacete ( municipio sin especificar) ;AB0192;AUTOESCUELA RUIZ;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;2
Albacete;Albacete ( municipio sin especificar) ;AB0140;AVENIDA JESUS Y FRANCISCO SL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;1;0;0;1
Albacete;Albacete ( municipio sin especificar) ;AB0140;AVENIDA JESUS Y FRANCISCO SL;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Albacete;Albacete ( municipio sin especificar) ;AB0140;AVENIDA JESUS Y FRANCISCO SL;01;11;2018;PRUEBA TEÓRICA;B  ;5;5;0;0;0;0
